exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,86,8.170876502990723,159.78375,6400,6400,0.0969792473630627,0.30400900478524606,0.273596863843109,music80_04_tonality_86,1069.9639892578125,0.00015686810365878046,1.0,0.00013795994163956493,1.0
music80_04_tonality,87,8.177160263061523,159.9875,6400,6400,0.09640880542484574,0.3049380766288064,0.27505196721532427,music80_04_tonality_87,1072.61572265625,0.00014458959049079567,1.0,0.00013344133913051337,1.0
music80_04_tonality,88,8.17541790008545,159.94671875,6400,6400,0.09434085585907294,0.30857362568248725,0.27857781013521693,music80_04_tonality_88,1094.142822265625,0.00013126486737746745,1.0,0.00013309485802892596,1.0
music80_04_tonality,89,8.177519798278809,159.7496875,6400,6400,0.0924503973979397,0.3112683134750667,0.2812392011809432,music80_04_tonality_89,1089.802490234375,0.00013422938354779035,1.0,0.0001815229479689151,1.0
music80_04_tonality,90,8.186079978942871,159.6239375,32000,32000,0.09152659434449079,0.3136702884704883,0.2845417580755562,music80_04_tonality_90,1092.7606201171875,0.00013924577797297388,1.0,0.00012581473856698722,1.0
music80_04_tonality,91,8.198066711425781,159.52265625,6400,6400,0.09067399364582578,0.31621726440120734,0.2879705927914631,music80_04_tonality_91,1070.3414306640625,0.00011522977001732215,1.0,0.0001254749222425744,1.0
music80_04_tonality,92,8.197112083435059,159.1728125,6400,6400,0.08792759377307074,0.3197384551172101,0.29131005381349256,music80_04_tonality_92,1102.1959228515625,0.00031073312857188284,1.0,0.00010730572103057057,1.0
music80_04_tonality,93,8.204913139343262,158.91,6400,6400,0.08521862239558606,0.32298264084751993,0.2948883299882321,music80_04_tonality_93,1120.1380615234375,0.00014248676598072052,1.0,0.00010227230086456984,1.0
music80_04_tonality,94,8.214128494262695,158.68703125,6400,6400,0.08473699797558193,0.3240509335762934,0.2967689548315625,music80_04_tonality_94,1130.8389892578125,0.00011888299195561558,1.0,0.0001440389169147238,1.0
music80_04_tonality,95,8.213306427001953,158.73359375,6400,6400,0.08520176126177795,0.3260065277895226,0.297924746623774,music80_04_tonality_95,1128.220703125,0.00010556853521848097,1.0,0.00012486142804846168,1.0
music80_04_tonality,96,8.222478866577148,158.726875,6400,6400,0.0846833607389479,0.32606838872074634,0.29838978985499603,music80_04_tonality_96,1111.937744140625,0.00010469742846908048,1.0,0.00010537872731219977,1.0
music80_04_tonality,97,8.224822998046875,158.514375,6400,6400,0.08215951158730178,0.3288149678783344,0.301939353133714,music80_04_tonality_97,1119.709716796875,0.00010163011029362679,1.0,0.00010435330477776006,1.0
music80_04_tonality,98,8.227652549743652,158.45953125,6400,6400,0.08142575379373049,0.32939418178112234,0.30231650565992596,music80_04_tonality_98,1116.9410400390625,9.242573287338018e-05,1.0,0.00010120277875103056,1.0
music80_04_tonality,99,8.236615180969238,158.21296875,6400,6400,0.07944333980439837,0.33221548045500027,0.3058464004920308,music80_04_tonality_99,1121.434326171875,9.87911771517247e-05,1.0,0.00010529737483011559,1.0
music80_04_tonality,100,8.242146492004395,158.13196875,32000,32000,0.0781615262767341,0.3339030632056349,0.3076059692424646,music80_04_tonality_100,1126.846923828125,0.00011437013745307922,1.0,9.211833094013855e-05,1.0
music80_04_tonality,101,8.249113082885742,158.01953125,6400,6400,0.07772997154609765,0.3363667437198767,0.3098339100914377,music80_04_tonality_101,1133.054931640625,0.00010530944564379752,1.0,9.065082849701867e-05,1.0
music80_04_tonality,102,8.250642776489258,158.0046875,6400,6400,0.07594345503079931,0.3384465207236427,0.31244063122572596,music80_04_tonality_102,1104.545166015625,9.029654756886885e-05,1.0,8.799774514045566e-05,1.0
