exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0
music80_00_tonality,124,8.225027084350586,100.27890625,6400,6319,0.06147173393591765,0.3940485739716372,0.373009682715244,music80_00_tonality_124,1293.5943603515625,0,0
music80_00_tonality,125,8.2573823928833,101.97546875,6400,6314,0.06052081752256881,0.39406750957754455,0.37255526797062233,music80_00_tonality_125,1290.225341796875,0,0
music80_00_tonality,126,8.241111755371094,103.11578125,6400,6304,0.05905558528419452,0.3942330198175948,0.37377889194721214,music80_00_tonality_126,1263.4886474609375,0,0
music80_00_tonality,127,8.238810539245605,102.06015625,6400,6313,0.05838633430670257,0.39569977324524863,0.374998314993322,music80_00_tonality_127,1414.8760986328125,0,0
music80_00_tonality,128,8.245837211608887,100.3875,6400,6297,0.05550674344189552,0.39664034578506113,0.37614811514581153,music80_00_tonality_128,1369.807373046875,0,0
music80_00_tonality,129,8.2330322265625,99.1440625,6400,6265,0.05408230449513216,0.39998547014122493,0.3810205282146847,music80_00_tonality_129,1327.8929443359375,0,0
music80_00_tonality,130,8.240079879760742,100.07446875,32000,31089,0.05224393846273649,0.3976202683962788,0.37912066887455365,music80_00_tonality_130,1261.6102294921875,0,0
music80_00_tonality,131,8.248620986938477,101.783125,6400,6278,0.050668186127919006,0.3980560118083703,0.3803559295199166,music80_00_tonality_131,1350.1600341796875,0,0
music80_00_tonality,132,8.251871109008789,105.1015625,6400,6295,0.048985908669141064,0.4004654342851552,0.3828132103874525,music80_00_tonality_132,1327.436279296875,0,0
music80_00_tonality,133,8.265886306762695,108.6271875,6400,6300,0.048329979866920746,0.4018695932329874,0.38332355537654733,music80_00_tonality_133,1346.088623046875,0,0
music80_00_tonality,134,8.29488468170166,115.98109375,6400,6294,0.04682955873662932,0.4005318637510987,0.382634059411336,music80_00_tonality_134,1364.181884765625,0,0
music80_00_tonality,135,8.326844215393066,119.8646875,6400,6282,0.047587864559642964,0.3999710305982209,0.3828966823386162,music80_00_tonality_135,1377.7181396484375,0,0
music80_00_tonality,136,8.32800579071045,119.10671875,6400,6291,0.046015493961650514,0.39928400861656727,0.3821113830164682,music80_00_tonality_136,1263.369873046875,0,0
music80_00_tonality,137,8.321490287780762,118.39875,6400,6286,0.04444769898259193,0.40134312775032965,0.3854286265728835,music80_00_tonality_137,1299.6085205078125,0,0
music80_00_tonality,138,8.307441711425781,112.7071875,6400,6270,0.044608763759597124,0.4041640529562528,0.38754374663407065,music80_00_tonality_138,1345.1102294921875,0,0
music80_00_tonality,139,8.267337799072266,108.71984375,6400,6242,0.04371946482878599,0.4059768994958092,0.3897089187692678,music80_00_tonality_139,1414.7603759765625,0,0
music80_00_tonality,140,8.269146919250488,105.7276875,32000,30882,0.0421631703123602,0.412727247723314,0.39691883651593735,music80_00_tonality_140,1160.7481689453125,0,0
music80_00_tonality,141,8.252449035644531,100.89140625,6400,6236,0.04137835897655361,0.4131135738013809,0.3968029330064703,music80_00_tonality_141,1149.4267578125,0,0
music80_00_tonality,142,8.225314140319824,97.1096875,6400,6223,0.04041929121906474,0.41925594147187767,0.40338780345870207,music80_00_tonality_142,1221.2120361328125,0,0
music80_00_tonality,143,8.224857330322266,94.33140625,6400,6231,0.03984516808141505,0.420012514079059,0.4043565516412191,music80_00_tonality_143,1152.5303955078125,0,0
music80_00_tonality,144,8.183832168579102,89.329375,6400,6180,0.04159682487688434,0.4239573146527341,0.40823043034344664,music80_00_tonality_144,1154.24169921875,0,0
music80_00_tonality,145,8.141514778137207,83.251875,6400,6163,0.04042690037172048,0.4264149949418148,0.41089428566424213,music80_00_tonality_145,1063.4736328125,0,0
music80_00_tonality,146,8.105781555175781,77.76578125,6400,6119,0.04070375661147614,0.4309062679772272,0.41554966043886593,music80_00_tonality_146,967.17724609375,0,0
music80_00_tonality,147,8.094924926757812,73.9890625,6400,6067,0.039357282891543936,0.43621376310980375,0.4209034151083941,music80_00_tonality_147,1049.576416015625,0,0
music80_00_tonality,148,8.063643455505371,70.4640625,6400,6037,0.04002258123218917,0.43838938585685994,0.42355071182386894,music80_00_tonality_148,872.9146118164062,0,0
music80_00_tonality,149,8.0789213180542,66.2290625,6400,6007,0.03886957723737576,0.44279280774343754,0.42823015583914453,music80_00_tonality_149,971.2218017578125,0,0
music80_00_tonality,150,8.055980682373047,64.6826875,32000,28974,0.038446231997603164,0.44395705489963005,0.42949800384906456,music80_00_tonality_150,751.014404296875,0,0
music80_00_tonality,151,8.022708892822266,60.8415625,6400,5938,0.03737078322084479,0.4495688605718389,0.43570599922833053,music80_00_tonality_151,705.7831420898438,0,0
music80_00_tonality,152,7.9984049797058105,57.188125,6400,5876,0.038056647267906,0.45313858781288935,0.43826335231115976,music80_00_tonality_152,805.1630859375,0,0
music80_00_tonality,153,7.9743475914001465,52.6728125,6400,5726,0.0371362029064666,0.45672288533848765,0.4423877144316233,music80_00_tonality_153,627.5424194335938,0,0
music80_00_tonality,154,7.956002235412598,49.54625,6400,5687,0.036514193318576436,0.4615789319948316,0.4482815102258867,music80_00_tonality_154,685.9901123046875,0,0
music80_00_tonality,155,7.963924407958984,47.883125,6400,5640,0.036756543193084995,0.46617094006367343,0.45243421898189184,music80_00_tonality_155,665.4569091796875,0,0
music80_00_tonality,156,7.947053909301758,45.49578125,6400,5501,0.035289291510735475,0.4700167427606061,0.4571596514022258,music80_00_tonality_156,573.3099365234375,0,0
music80_00_tonality,157,7.912235260009766,43.34828125,6400,5468,0.035817311757665345,0.4749247408762126,0.4615014470507802,music80_00_tonality_157,662.7210693359375,0,0
music80_00_tonality,158,7.888635635375977,42.4228125,6400,5390,0.03536385871690396,0.4833681547087675,0.468993694474932,music80_00_tonality_158,557.7354736328125,0,0
music80_00_tonality,159,7.89529275894165,40.22609375,6400,5291,0.0360715849950149,0.4807612784189847,0.4678575894895253,music80_00_tonality_159,560.0218505859375,0,0
music80_00_tonality,160,7.872457981109619,38.22984375,32000,23950,0.034145278482446334,0.49065398912131136,0.47748239428276384,music80_00_tonality_160,484.7231140136719,0,0
music80_00_tonality,161,7.863699436187744,37.26125,6400,5156,0.03322974499717666,0.4953347086278934,0.48196698359620266,music80_00_tonality_161,498.855712890625,0,0
