exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_melodicity,106,8.442543029785156,55.8825,6400,6339,0.09993159014963825,0.2958899080479156,0.23306147377067254,music80_06_melodicity_106,273.1039123535156,9.72924244706519e-05,1.0,9.524079359835014e-05,1.0,0.00016882024647202343,1.0
music80_06_melodicity,107,8.463089942932129,53.04890625,6400,6327,0.10305082730467074,0.29855357911810504,0.2364805002406875,music80_06_melodicity_107,286.8219299316406,0.00048421876272186637,1.0,0.00023943159612827003,1.0,0.00020415564358700067,1.0
music80_06_melodicity,108,8.470252990722656,51.114375,6400,6325,0.10227832347246764,0.300387384570552,0.23825291542676552,music80_06_melodicity_108,288.0887145996094,0.00022071463172324002,1.0,0.0001894744927994907,1.0,0.00018223002552986145,1.0
music80_06_melodicity,109,8.44778060913086,48.31484375,6400,6312,0.0992665428233881,0.3076332675262785,0.24285458677801552,music80_06_melodicity_109,281.5173645019531,0.00017829117132350802,1.0,0.0001667235337663442,1.0,0.0001671246427576989,1.0
music80_06_melodicity,110,8.459195137023926,46.3005625,32000,30903,0.10034807457664983,0.309552323541904,0.24512556715062558,music80_06_melodicity_110,275.5151062011719,0.00016666164447087795,1.0,0.00017134813242591918,1.0,0.00016166646673809737,1.0
music80_06_melodicity,111,8.430310249328613,44.76265625,6400,6245,0.10059367872532807,0.3145827554235708,0.2506170732616297,music80_06_melodicity_111,235.8974609375,0.00018058763816952705,1.0,0.00014814674796070904,1.0,0.00014389189891517162,1.0
music80_06_melodicity,112,8.442641258239746,44.2196875,6400,6246,0.09934027687970376,0.31919697793800456,0.253407540949717,music80_06_melodicity_112,292.026611328125,0.00013889801630284637,1.0,0.00013444885553326458,1.0,0.0015787529991939664,1.0
music80_06_melodicity,113,8.44638729095459,42.716875,6400,6200,0.09817271103444415,0.3254314667569696,0.25904666339190296,music80_06_melodicity_113,243.87783813476562,0.00013700999261345714,1.0,0.00013066906831227243,1.0,0.0001258660777239129,1.0
music80_06_melodicity,114,8.450887680053711,42.4896875,6400,6179,0.09822071529491783,0.3256051776791696,0.2606466525005035,music80_06_melodicity_114,270.3099365234375,0.00013725193275604397,1.0,0.00011836706107715145,1.0,0.00011838723730761558,1.0
music80_06_melodicity,115,8.474793434143066,42.2215625,6400,6195,0.09604958249931267,0.33501192174113426,0.2652064731988549,music80_06_melodicity_115,244.77310180664062,0.0001402578200213611,1.0,0.00011216315760975704,1.0,0.00011530278425198048,1.0
music80_06_melodicity,116,8.474197387695312,41.876875,6400,6176,0.09492812751089388,0.33629936057656196,0.26923573448994914,music80_06_melodicity_116,234.18112182617188,0.00011114776862086728,1.0,0.00011537130922079086,1.0,9.732516627991572e-05,1.0
music80_06_melodicity,117,8.468391418457031,42.14109375,6400,6186,0.09500819578084599,0.3418223213293988,0.275091874585214,music80_06_melodicity_117,242.10398864746094,9.9412769486662e-05,1.0,0.00010087393457069993,1.0,9.25305430428125e-05,1.0
music80_06_melodicity,118,8.480544090270996,42.5721875,6400,6166,0.0924670306191431,0.3457463571640463,0.278501651695223,music80_06_melodicity_118,222.51817321777344,9.04863845789805e-05,1.0,8.954211079981178e-05,1.0,8.760149648878723e-05,1.0
music80_06_melodicity,119,8.483785629272461,41.715,6400,6147,0.0880603690222313,0.3483500569910793,0.2804547051848122,music80_06_melodicity_119,262.2351379394531,8.725707448320463e-05,1.0,8.16497195046395e-05,1.0,0.0002039386599790305,1.0
music80_06_melodicity,120,8.472888946533203,41.69478125,32000,29800,0.08880499588895914,0.35654272181899976,0.28814936073583675,music80_06_melodicity_120,234.71841430664062,9.257079364033416e-05,1.0,0.00010527094127610326,1.0,8.153442468028516e-05,1.0
music80_06_melodicity,121,8.453338623046875,41.66046875,6400,6133,0.08581568825061402,0.36480062803602564,0.29521074830864136,music80_06_melodicity_121,231.31695556640625,0.00014749211550224572,1.0,7.570683374069631e-05,1.0,0.00011793020530603826,1.0
music80_06_melodicity,122,8.460234642028809,41.35234375,6400,6106,0.08089535916287251,0.3695001180724235,0.29720902204416555,music80_06_melodicity_122,220.42413330078125,8.105891902232543e-05,1.0,7.335063128266484e-05,1.0,6.885248876642436e-05,1.0
music80_06_melodicity,123,8.448773384094238,40.7734375,6400,6062,0.08130514288816527,0.37728660351507076,0.3080617601458527,music80_06_melodicity_123,228.6392822265625,6.60115692880936e-05,1.0,6.549844692926854e-05,1.0,6.443603342631832e-05,1.0
music80_06_melodicity,124,8.433920860290527,40.0321875,6400,5997,0.07759507946037679,0.3869204752555053,0.3170497766948825,music80_06_melodicity_124,258.4866027832031,6.664221291430295e-05,1.0,6.406783359125257e-05,1.0,5.8109857491217554e-05,1.0
music80_06_melodicity,125,8.42622184753418,39.9571875,6400,5980,0.08103133692150923,0.3893308353867354,0.31999771818499667,music80_06_melodicity_125,266.6624450683594,6.407043838407844e-05,1.0,6.990709516685456e-05,1.0,5.697352753486484e-05,1.0
music80_06_melodicity,126,8.399992942810059,40.401875,6400,5955,0.07446062846569515,0.3979464142625277,0.3293626011090966,music80_06_melodicity_126,260.77899169921875,6.819349073339254e-05,1.0,5.425609924714081e-05,1.0,5.969787889625877e-05,1.0
music80_06_melodicity,127,8.380427360534668,40.09375,6400,5925,0.07188750280801907,0.40871980885257014,0.33776399336240887,music80_06_melodicity_127,249.7252960205078,5.816922566737048e-05,1.0,5.155371763976291e-05,1.0,5.1477891247486696e-05,1.0
music80_06_melodicity,128,8.350812911987305,40.7053125,6400,5956,0.0674701221196319,0.41307024653586827,0.344518368050208,music80_06_melodicity_128,259.3677673339844,9.005660831462592e-05,1.0,5.629703082377091e-05,1.0,4.6428682253463194e-05,1.0
music80_06_melodicity,129,8.351898193359375,41.73328125,6400,5956,0.06910195605089678,0.42432902108044973,0.35751635716521873,music80_06_melodicity_129,255.42698669433594,4.49717408628203e-05,1.0,4.715388058684766e-05,1.0,4.285402610548772e-05,1.0
music80_06_melodicity,130,8.315181732177734,41.77103125,32000,28434,0.06346856425131843,0.43611816397271025,0.36859645997708856,music80_06_melodicity_130,271.7098693847656,6.314982601907104e-05,1.0,4.449652988114394e-05,1.0,5.667917866958305e-05,1.0
music80_06_melodicity,131,8.295018196105957,41.7496875,6400,5925,0.06113387558237455,0.4441759283383078,0.37918950998206163,music80_06_melodicity_131,288.2486572265625,3.9892885979497805e-05,1.0,4.2982759623555467e-05,1.0,4.3854037357959896e-05,1.0
music80_06_melodicity,132,8.278084754943848,43.2696875,6400,5940,0.05829730200172062,0.4470190157918016,0.3837711009311648,music80_06_melodicity_132,243.0345916748047,5.562619480770081e-05,1.0,3.573041612980887e-05,1.0,3.702725007315166e-05,1.0
music80_06_melodicity,133,8.238041877746582,42.81671875,6400,5910,0.05914345999477789,0.4580632172277403,0.39503856727039627,music80_06_melodicity_133,264.01171875,4.0924467612057924e-05,1.0,4.523112875176594e-05,1.0,3.565162478480488e-05,1.0
music80_06_melodicity,134,8.21484375,42.4584375,6400,5855,0.05599016444555873,0.4642430905795124,0.3983749055792606,music80_06_melodicity_134,273.4706726074219,3.616226968006231e-05,1.0,3.479304723441601e-05,1.0,3.404199014767073e-05,1.0
