exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
music80_08_melodicity,0,8.398064613342285,107.63484375,32000,31413,0.27047000060855747,0.1048383679311986,0.05479352438109321,music80_08_melodicity_0,149.72251892089844,0.6084633469581604,1.0,0.5811235308647156,1.0,0.5565189719200134,1.0,0.535369873046875,1.0
music80_08_melodicity,1,8.364276885986328,117.1271875,6400,6333,0.26763229023604074,0.10542615207918055,0.0552868318102105,music80_08_melodicity_1,154.44076538085938,0.5052995681762695,1.0,0.4802914261817932,1.0,0.4554627537727356,1.0,0.43435540795326233,1.0
music80_08_melodicity,2,8.327583312988281,118.0121875,6400,6335,0.26014906310307667,0.10720361135948404,0.055044094690552506,music80_08_melodicity_2,177.95724487304688,0.4128485321998596,1.0,0.3896787464618683,1.0,0.3712945580482483,1.0,0.35363876819610596,1.0
music80_08_melodicity,3,8.36640739440918,111.18421875,6400,6325,0.2580925214628183,0.10740786891653281,0.05582566460747625,music80_08_melodicity_3,153.01486206054688,0.3310236632823944,1.0,0.3119993805885315,1.0,0.29505419731140137,1.0,0.2844453454017639,1.0
music80_08_melodicity,4,8.418194770812988,101.87796875,6400,6304,0.2553353259058351,0.10740772025917035,0.05759358043233205,music80_08_melodicity_4,172.25283813476562,0.2649213671684265,1.0,0.2475195974111557,1.0,0.23262158036231995,1.0,0.21626032888889313,1.0
music80_08_melodicity,5,8.448304176330566,95.616875,6400,6302,0.2560032790447101,0.10705385228427325,0.057331603571585246,music80_08_melodicity_5,152.2640380859375,0.2046208381652832,1.0,0.22546136379241943,1.0,0.17766153812408447,1.0,0.1667383462190628,1.0
music80_08_melodicity,6,8.484498023986816,95.33953125,6400,6304,0.25343772580151835,0.10989817002104334,0.05908493868384207,music80_08_melodicity_6,162.4041748046875,0.15504688024520874,1.0,0.14380934834480286,1.0,0.13793882727622986,1.0,0.12953820824623108,1.0
music80_08_melodicity,7,8.448173522949219,93.65140625,6400,6299,0.2549934662904022,0.10992193749505913,0.05773881282342023,music80_08_melodicity_7,145.86248779296875,0.11653143912553787,1.0,0.1094331443309784,1.0,0.10215957462787628,1.0,0.09252692013978958,1.0
music80_08_melodicity,8,8.4660062789917,92.03890625,6400,6304,0.2547831479654593,0.10910016425684521,0.05885855724992088,music80_08_melodicity_8,126.879150390625,0.09384079277515411,1.0,0.08132188022136688,1.0,0.07384877651929855,1.0,0.07119354605674744,1.0
music80_08_melodicity,9,8.473166465759277,91.3625,6400,6291,0.25518008042020224,0.11033223130102508,0.05964200806108608,music80_08_melodicity_9,129.38619995117188,0.06440987437963486,1.0,0.05796273425221443,1.0,0.05425889790058136,1.0,0.058259449899196625,1.0
music80_08_melodicity,10,8.482932090759277,88.53059375,32000,31259,0.25377404910654855,0.11183183901067667,0.06061134434755169,music80_08_melodicity_10,130.50779724121094,0.04549219459295273,1.0,0.04181298241019249,1.0,0.037893008440732956,1.0,0.03769664838910103,1.0
music80_08_melodicity,11,8.49089527130127,87.37578125,6400,6324,0.25368795653401555,0.11270243180476731,0.0607873393238544,music80_08_melodicity_11,157.10211181640625,0.032687004655599594,1.0,0.03450025990605354,1.0,0.02900296077132225,1.0,0.026057044044137,1.0
