exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_tonality,97,8.224754333496094,145.96140625,6400,6307,0.3223296116191607,0.09810564590197618,0.04702757927858446,music80_10_tonality_97,0.519342839717865,0.00023807724937796593,1.0,0.00022831273963674903,1.0,0.00022624748817179352,1.0,0.0002247746306238696,1.0,0.0002157832495868206,1.0
music80_10_tonality,98,8.220505714416504,144.72734375,6400,6298,0.3203133631065063,0.09896242775152793,0.047723055497148545,music80_10_tonality_98,0.17649532854557037,0.00021131025278009474,1.0,0.00020611715444829315,1.0,0.00020671960373874754,1.0,0.0002190022642025724,1.0,0.00020952259365003556,1.0
music80_10_tonality,99,8.222408294677734,146.44125,6400,6317,0.32259537036141184,0.10021375646501252,0.04732856396479072,music80_10_tonality_99,0.19910040497779846,0.00019749545026570559,1.0,0.00019990095461253077,1.0,0.00019241581321693957,1.0,0.0002948074252344668,1.0,0.001199423219077289,1.0
music80_10_tonality,100,8.231833457946777,147.90365625,32000,31292,0.3258545599245179,0.09796353784835801,0.04668257253493689,music80_10_tonality_100,0.02640286646783352,0.00030326072010211647,1.0,0.0002983453741762787,1.0,0.0003150859847664833,1.0,0.000294525787467137,1.0,0.0002863106201402843,1.0
music80_10_tonality,101,8.234535217285156,149.22484375,6400,6318,0.3250764939907493,0.09760046635316146,0.04623585200221681,music80_10_tonality_101,0.46236497163772583,0.000319133629091084,1.0,0.0002913799835368991,1.0,0.0003049290389753878,1.0,0.00026570711634121835,1.0,0.00026252944371663034,1.0
music80_10_tonality,102,8.21872329711914,147.231875,6400,6285,0.3228477445991703,0.09611655004092239,0.04546258441057757,music80_10_tonality_102,0.20610348880290985,0.000265109702013433,1.0,0.00025637607905082405,1.0,0.00025198381626978517,1.0,0.0002525878371670842,1.0,0.00024053403467405587,1.0
music80_10_tonality,103,8.233059883117676,148.63171875,6400,6301,0.32375180751924915,0.09757148013256361,0.04589090550881005,music80_10_tonality_103,0.084801085293293,0.0002380510268267244,1.0,0.0002361855877097696,1.0,0.0002970081695821136,1.0,0.00022695944062434137,1.0,0.00022483599605038762,1.0
music80_10_tonality,104,8.234545707702637,148.68828125,6400,6306,0.32828899807963013,0.09700389979091366,0.04591258962654776,music80_10_tonality_104,0.1384226381778717,0.00021650067355949432,1.0,0.0002153495152015239,1.0,0.0002132537920260802,1.0,0.00020385050447657704,1.0,0.00022317514230962843,1.0
music80_10_tonality,105,8.224248886108398,148.85703125,6400,6314,0.32851892957142725,0.09818793057810506,0.04715689530350785,music80_10_tonality_105,0.08648420870304108,0.00019599772349465638,1.0,0.00019071284623350948,1.0,0.0001902590593090281,1.0,0.00018395112419966608,1.0,0.00019580103980842978,1.0
music80_10_tonality,106,8.233406066894531,148.26921875,6400,6303,0.3275525376294644,0.09782708758776824,0.046566102766439084,music80_10_tonality_106,0.011566482484340668,0.00017703989578876644,1.0,0.00018608006939757615,1.0,0.0001729524228721857,1.0,0.00016800531011540443,1.0,0.00016564290854148567,1.0
