exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_tonality,131,6.388547420501709,162.1953125,6400,6398,0.019536641384672832,0.400573487710822,0.39730200583525743,music80_06_tonality_131,825.8634643554688,3.093076520599425e-05,1.0,2.9128572350600734e-05,1.0,2.9057122446829453e-05,1.0
music80_06_tonality,132,6.382577896118164,162.44046875,6400,6399,0.01883435185594049,0.399059492148983,0.3958246736917267,music80_06_tonality_132,834.982421875,2.9983024433022365e-05,1.0,2.8174148610560223e-05,1.0,3.063890471821651e-05,1.0
music80_06_tonality,133,6.392587661743164,162.0634375,6400,6400,0.01856899324062724,0.3991228095063686,0.39590268321560834,music80_06_tonality_133,833.9403076171875,3.694256884045899e-05,1.0,2.59022563113831e-05,1.0,2.9222906960058026e-05,1.0
music80_06_tonality,134,6.399860382080078,161.92875,6400,6398,0.018186147405464863,0.4005881493132146,0.39718080292218405,music80_06_tonality_134,815.7967529296875,2.498655885574408e-05,1.0,3.757874219445512e-05,1.0,2.8377611670293845e-05,1.0
music80_06_tonality,135,6.3915114402771,161.75890625,6400,6399,0.017903670909866616,0.40071361037939296,0.3974900443603309,music80_06_tonality_135,805.5368041992188,3.582743011065759e-05,1.0,3.1029976526042446e-05,1.0,4.5458771637640893e-05,1.0
music80_06_tonality,136,6.395124912261963,161.3753125,6400,6398,0.01759304134883576,0.4016071324970152,0.39826973345108485,music80_06_tonality_136,781.4866333007812,2.4983350158436224e-05,1.0,2.365924956393428e-05,1.0,2.386290543654468e-05,1.0
music80_06_tonality,137,6.3919677734375,161.4690625,6400,6399,0.017797566323109054,0.4006622745572318,0.39738703377045553,music80_06_tonality_137,809.3749389648438,2.382316961302422e-05,1.0,2.3322309061768465e-05,1.0,2.5210301828337833e-05,1.0
music80_06_tonality,138,6.405249118804932,161.15046875,6400,6397,0.017668864524159108,0.4003754408730543,0.39728998490454276,music80_06_tonality_138,795.1719970703125,5.1918323151767254e-05,1.0,2.3530459657195024e-05,1.0,2.8142825613031164e-05,1.0
music80_06_tonality,139,6.421568393707275,160.65171875,6400,6398,0.016879853586570733,0.3988777919038738,0.39583490980414354,music80_06_tonality_139,779.07373046875,2.2402218746719882e-05,1.0,2.6652101951185614e-05,1.0,8.314514707308263e-05,1.0
music80_06_tonality,140,6.429253101348877,160.62265625,32000,31980,0.01723409989681855,0.39859893837499966,0.39538263210668495,music80_06_tonality_140,768.4642333984375,2.7335216145729646e-05,1.0,3.6994286347180605e-05,1.0,1.9906072338926606e-05,1.0
music80_06_tonality,141,6.42496395111084,160.42703125,6400,6395,0.017169601522394003,0.4008845893766524,0.3978101345254694,music80_06_tonality_141,793.026123046875,2.2012973204255104e-05,1.0,1.8603606804390438e-05,1.0,2.9426108085317537e-05,1.0
music80_06_tonality,142,6.426927089691162,160.33328125,6400,6398,0.017302812121750485,0.40055526391710555,0.39744183499563535,music80_06_tonality_142,763.7996826171875,2.1265510440571234e-05,1.0,1.8259737771586515e-05,1.0,1.8039178030448966e-05,1.0
music80_06_tonality,143,6.426408767700195,160.32109375,6400,6399,0.016445139932387803,0.4026548198252986,0.39935827772276494,music80_06_tonality_143,798.7171020507812,1.7288555682171136e-05,1.0,1.700833126960788e-05,1.0,1.786958091543056e-05,1.0
music80_06_tonality,144,6.426273345947266,159.65953125,6400,6400,0.01686346742594342,0.40325933406889447,0.400046446491349,music80_06_tonality_144,758.498291015625,1.7963669961318374e-05,1.0,0.0002978408010676503,1.0,0.000207030403544195,1.0
music80_06_tonality,145,6.401394844055176,160.30390625,6400,6397,0.015747113434583505,0.4048420042910179,0.4018380536915256,music80_06_tonality_145,772.39013671875,0.0001775371638359502,1.0,0.00016200888785533607,1.0,0.00018485942564439029,1.0
music80_06_tonality,146,6.361849784851074,160.55546875,6400,6396,0.015388938280603122,0.4082110336407615,0.40512203883762893,music80_06_tonality_146,785.7102661132812,0.00017056663637049496,1.0,0.000148926570545882,1.0,0.00013853056589141488,1.0
music80_06_tonality,147,6.348029136657715,160.17375,6400,6396,0.015275248760612765,0.41157395041651074,0.40871827549534956,music80_06_tonality_147,743.9492797851562,0.0001309757208218798,1.0,0.00012467043416108936,1.0,0.00011927755986107513,1.0
music80_06_tonality,148,6.307050704956055,160.30609375,6400,6400,0.015033056391255104,0.416169323815472,0.4134758883595946,music80_06_tonality_148,806.0138549804688,0.00011412423918955028,1.0,0.00010929809650406241,1.0,0.00010474303417140618,1.0
music80_06_tonality,149,6.2770562171936035,159.97875,6400,6400,0.015502455091091095,0.42082691062840866,0.41773397974577464,music80_06_tonality_149,773.2693481445312,0.00010178066440857947,1.0,9.659222268965095e-05,1.0,9.252283052774146e-05,1.0
music80_06_tonality,150,6.263159275054932,159.973125,32000,31968,0.015544630986512133,0.42332653289664457,0.42064711657101406,music80_06_tonality_150,780.5659790039062,8.871700993040577e-05,1.0,8.560632704757154e-05,1.0,8.164779137587175e-05,1.0
music80_06_tonality,151,6.251844882965088,160.04546875,6400,6395,0.016225634528520036,0.4250796199873609,0.422160304252512,music80_06_tonality_151,764.2796020507812,7.832349365344271e-05,1.0,7.500795618398115e-05,1.0,0.000114971655420959,1.0
music80_06_tonality,152,6.237635612487793,159.94515625,6400,6398,0.015008966076563324,0.42769076978255705,0.42487181181425043,music80_06_tonality_152,759.6614990234375,9.029558714246377e-05,1.0,0.00022162834648042917,1.0,0.00020638968271669,1.0
music80_06_tonality,153,6.210366725921631,160.343125,6400,6398,0.015226902189677816,0.4298004993059118,0.4271081568859983,music80_06_tonality_153,759.8238525390625,0.00014732503041159362,1.0,0.0001225446176249534,1.0,0.00011191128578502685,1.0
music80_06_tonality,154,6.194586277008057,160.11015625,6400,6398,0.014830510804679254,0.4321988617185049,0.429568084890585,music80_06_tonality_154,766.2029418945312,0.00016570507432334125,1.0,0.00012731227616313845,1.0,0.00011433297913754359,1.0
music80_06_tonality,155,6.186989784240723,160.040625,6400,6397,0.014939105670182506,0.4325612931605004,0.42986737815128295,music80_06_tonality_155,771.29248046875,0.0001071740553015843,1.0,0.00010169710003538057,1.0,9.70124892774038e-05,1.0
music80_06_tonality,156,6.171684741973877,160.40875,6400,6397,0.014658579341916222,0.4337427958829648,0.4310368477515705,music80_06_tonality_156,735.90380859375,9.285767009714618e-05,1.0,8.896062354324386e-05,1.0,8.535935921827331e-05,1.0
music80_06_tonality,157,6.155943393707275,160.5078125,6400,6400,0.014163048247123871,0.43551389029764265,0.4331236398451501,music80_06_tonality_157,722.2500610351562,8.191810047719628e-05,1.0,7.865855150157586e-05,1.0,7.551047019660473e-05,1.0
music80_06_tonality,158,6.140771389007568,160.3771875,6400,6396,0.014010452989265211,0.436895599252797,0.43461002391603315,music80_06_tonality_158,747.4144287109375,7.255375385284424e-05,1.0,6.960175232961774e-05,1.0,6.683026731479913e-05,1.0
music80_06_tonality,159,6.125816822052002,160.68484375,6400,6394,0.013992744738462739,0.438535777260233,0.43588008519403787,music80_06_tonality_159,749.422607421875,6.430954090319574e-05,1.0,6.167383980937302e-05,1.0,5.9058413171442226e-05,1.0
music80_06_tonality,160,6.1143388748168945,161.11284375,32000,31973,0.01389916536857052,0.43850712870437636,0.4360545690474459,music80_06_tonality_160,736.7247924804688,5.654985943692736e-05,1.0,5.4146828915691e-05,1.0,5.1875878853024915e-05,1.0
music80_06_tonality,161,6.106100082397461,161.0853125,6400,6398,0.01357920313547428,0.43958113052950204,0.4371414489317004,music80_06_tonality_161,740.8831176757812,4.970754525857046e-05,1.0,5.247172521194443e-05,1.0,4.617572631104849e-05,1.0
music80_06_tonality,162,6.092039585113525,161.14296875,6400,6397,0.013880919136142185,0.4404329374979423,0.43799994811201726,music80_06_tonality_162,711.5172119140625,4.4477783376351e-05,1.0,4.300816362956539e-05,1.0,4.1281960875494406e-05,1.0
music80_06_tonality,163,6.089048385620117,161.2025,6400,6394,0.013421980739245191,0.44053442042568053,0.4381110025671974,music80_06_tonality_163,684.8363647460938,3.945133357774466e-05,1.0,3.797984390985221e-05,1.0,3.6571706004906446e-05,1.0
music80_06_tonality,164,6.080785751342773,160.86875,6400,6398,0.012997354352666333,0.44238530777620755,0.4400453149190322,music80_06_tonality_164,723.8480834960938,3.6907200410496444e-05,1.0,3.475706034805626e-05,1.0,3.397019099793397e-05,1.0
music80_06_tonality,165,6.094628810882568,160.3884375,6400,6390,0.013709374274156779,0.4416244890161525,0.4393997701006143,music80_06_tonality_165,687.8947143554688,3.3348860597470775e-05,1.0,3.3268952392973006e-05,1.0,3.225908585591242e-05,1.0
music80_06_tonality,166,6.0731024742126465,160.74578125,6400,6398,0.013523125353288059,0.4432135899038465,0.440965172254754,music80_06_tonality_166,709.9955444335938,3.1746105378260836e-05,1.0,2.9848604754079133e-05,1.0,3.0335617339005694e-05,1.0
music80_06_tonality,167,6.071634292602539,160.331875,6400,6397,0.013084420709438467,0.44452348149571186,0.4422223321859194,music80_06_tonality_167,667.8641357421875,3.66404237865936e-05,1.0,3.019951327587478e-05,1.0,2.8238189770490862e-05,1.0
music80_06_tonality,168,6.052255630493164,160.365,6400,6396,0.01286826825725984,0.4459607707818071,0.4438488798078744,music80_06_tonality_168,679.9478759765625,2.881835462176241e-05,1.0,2.7964162654825486e-05,1.0,2.5896437364281155e-05,1.0
music80_06_tonality,169,6.049078464508057,160.04953125,6400,6392,0.012453744943196194,0.446487054656502,0.44445162170361,music80_06_tonality_169,643.5068969726562,2.66085935436422e-05,1.0,3.2849100534804165e-05,1.0,3.197515616193414e-05,1.0
music80_06_tonality,170,6.044785022735596,159.99275,32000,31946,0.012244186018252475,0.4474537962011932,0.4452526969507246,music80_06_tonality_170,647.734619140625,2.8500771804829128e-05,1.0,2.6927007638732903e-05,1.0,2.549624514358584e-05,1.0
music80_06_tonality,171,6.031217575073242,160.0878125,6400,6397,0.011972934757495293,0.4496454000944945,0.44724692814681305,music80_06_tonality_171,663.9047241210938,2.3791229978087358e-05,1.0,3.781244231504388e-05,1.0,2.3640934159629978e-05,1.0
